186.000000	0.000000e+000	g
187.000000	4.172325e-006	g
188.000000	2.469122e-005	g
189.000000	6.078184e-005	g
190.000000	1.122653e-004	g
191.000000	1.783073e-004	g
192.000000	2.590865e-004	g
193.000000	3.539920e-004	g
194.000000	4.631877e-004	g
195.000000	5.896538e-004	g
196.000000	7.305145e-004	g
197.000000	8.866191e-004	g
198.000000	1.057953e-003	g
199.000000	1.244351e-003	g
200.000000	1.446396e-003	g
201.000000	1.662731e-003	g
202.000000	1.895711e-003	g
203.000000	2.144024e-003	g
204.000000	2.408057e-003	g
205.000000	2.687916e-003	g
206.000000	2.983391e-003	g
207.000000	3.294691e-003	g
208.000000	3.622055e-003	g
209.000000	3.963828e-003	g
210.000000	4.320532e-003	g
211.000000	4.692942e-003	g
212.000000	5.080551e-003	g
213.000000	5.483374e-003	g
214.000000	5.901158e-003	g
215.000000	6.334931e-003	g
216.000000	6.784424e-003	g
217.000000	7.249057e-003	g
218.000000	7.729352e-003	g
219.000000	8.225456e-003	g
220.000000	8.736446e-003	g
221.000000	9.262607e-003	g
222.000000	9.804845e-003	g
223.000000	1.036133e-002	g
224.000000	1.093206e-002	g
225.000000	1.151770e-002	g
226.000000	1.211858e-002	g
227.000000	1.273519e-002	g
228.000000	1.336755e-002	g
229.000000	1.401740e-002	g
230.000000	1.468633e-002	g
231.000000	1.537170e-002	g
232.000000	1.607251e-002	g
233.000000	1.678807e-002	g
234.000000	1.751798e-002	g
235.000000	1.826249e-002	g
236.000000	1.902220e-002	g
237.000000	1.979713e-002	g
238.000000	2.058926e-002	g
239.000000	2.139893e-002	g
240.000000	2.222539e-002	g
241.000000	2.306898e-002	g
242.000000	2.392800e-002	g
243.000000	2.480215e-002	g
244.000000	2.569139e-002	g
245.000000	2.659568e-002	g
246.000000	2.751513e-002	g
247.000000	2.845083e-002	g
248.000000	2.940474e-002	g
249.000000	3.037591e-002	g
250.000000	3.136325e-002	g
251.000000	3.236657e-002	g
252.000000	3.338502e-002	g
253.000000	3.441820e-002	g
254.000000	3.546774e-002	g
255.000000	3.653327e-002	g
256.000000	3.761421e-002	g
257.000000	3.871186e-002	g
258.000000	3.982545e-002	g
259.000000	4.095674e-002	g
260.000000	4.210551e-002	g
261.000000	4.327025e-002	g
262.000000	4.444970e-002	g
263.000000	4.564308e-002	g
264.000000	4.685183e-002	g
265.000000	4.807922e-002	g
266.000000	4.932585e-002	g
267.000000	5.058995e-002	g
268.000000	5.186990e-002	g
269.000000	5.316432e-002	g
270.000000	5.447230e-002	g
271.000000	5.579539e-002	g
272.000000	5.713652e-002	g
273.000000	5.849713e-002	g
274.000000	5.987459e-002	g
275.000000	6.126781e-002	g
276.000000	6.267649e-002	g
277.000000	6.410283e-002	g
278.000000	6.554449e-002	g
279.000000	6.700175e-002	g
280.000000	6.847416e-002	g
281.000000	6.996213e-002	g
282.000000	7.146733e-002	g
283.000000	7.299109e-002	g
284.000000	7.453366e-002	g
285.000000	7.609098e-002	g
286.000000	7.766260e-002	g
287.000000	7.924885e-002	g
288.000000	8.085054e-002	g
289.000000	8.247070e-002	g
290.000000	8.410896e-002	g
291.000000	8.576392e-002	g
292.000000	8.743373e-002	g
293.000000	8.911847e-002	g
294.000000	9.081981e-002	g
295.000000	9.254041e-002	g
296.000000	9.427950e-002	g
297.000000	9.603617e-002	g
298.000000	9.780830e-002	g
299.000000	9.959513e-002	g
300.000000	1.013984e-001	g
301.000000	1.032214e-001	g
302.000000	1.050632e-001	g
303.000000	1.069222e-001	g
304.000000	1.087972e-001	g
305.000000	1.106874e-001	g
306.000000	1.125942e-001	g
307.000000	1.145186e-001	g
308.000000	1.164622e-001	g
309.000000	1.184217e-001	g
310.000000	1.203968e-001	g
311.000000	1.223874e-001	g
312.000000	1.243941e-001	g
313.000000	1.264172e-001	g
314.000000	1.284582e-001	g
315.000000	1.305178e-001	g
316.000000	1.325939e-001	g
317.000000	1.346856e-001	g
318.000000	1.367946e-001	g
319.000000	1.389217e-001	g
320.000000	1.410659e-001	g
321.000000	1.432294e-001	g
322.000000	1.454091e-001	g
323.000000	1.476064e-001	g
324.000000	1.498223e-001	g
325.000000	1.520581e-001	g
326.000000	1.543127e-001	g
327.000000	1.565852e-001	g
328.000000	1.588757e-001	g
329.000000	1.611833e-001	g
330.000000	1.635074e-001	g
331.000000	1.658501e-001	g
332.000000	1.682120e-001	g
333.000000	1.705924e-001	g
334.000000	1.729910e-001	g
335.000000	1.754077e-001	g
336.000000	1.778433e-001	g
337.000000	1.802978e-001	g
338.000000	1.827702e-001	g
339.000000	1.852607e-001	g
340.000000	1.877704e-001	g
341.000000	1.903009e-001	g
342.000000	1.928514e-001	g
343.000000	1.954217e-001	g
344.000000	1.980128e-001	g
345.000000	2.006237e-001	g
346.000000	2.032558e-001	g
347.000000	2.059085e-001	g
348.000000	2.085818e-001	g
349.000000	2.112766e-001	g
350.000000	2.139941e-001	g
351.000000	2.167321e-001	g
352.000000	2.194903e-001	g
353.000000	2.222703e-001	g
354.000000	2.250723e-001	g
355.000000	2.278959e-001	g
356.000000	2.307419e-001	g
357.000000	2.336110e-001	g
358.000000	2.365035e-001	g
359.000000	2.394179e-001	g
360.000000	2.423550e-001	g
