 255.000000,0.034624
 256.000000,0.035676
 257.000000,0.036745
 258.000000,0.037830
 259.000000,0.038931
 260.000000,0.040048
 261.000000,0.041182
 262.000000,0.042332
 263.000000,0.043498
 264.000000,0.044681
 265.000000,0.045880
 266.000000,0.047095
 267.000000,0.048327
 268.000000,0.049576
 269.000000,0.050840
 270.000000,0.052122
 271.000000,0.053420
 272.000000,0.054734
 273.000000,0.056065
 274.000000,0.057413
 275.000000,0.058777
 276.000000,0.060158
 277.000000,0.061556
 278.000000,0.062969
 279.000000,0.064401
 280.000000,0.065849
 281.000000,0.067314
 282.000000,0.068794
 283.000000,0.070292
 284.000000,0.071808
 285.000000,0.073339
 286.000000,0.074887
 287.000000,0.076453
 288.000000,0.078035
 289.000000,0.079634
 290.000000,0.081251
 291.000000,0.082884
 292.000000,0.084534
 293.000000,0.086202
 294.000000,0.087885
 295.000000,0.089587
 296.000000,0.091306
 297.000000,0.093041
 298.000000,0.094794
 299.000000,0.096564
 300.000000,0.098352
 301.000000,0.100155
 302.000000,0.101977
 303.000000,0.103816
 304.000000,0.105672
 305.000000,0.107545
 306.000000,0.109436
 307.000000,0.111344
 308.000000,0.113270
 309.000000,0.115213
 310.000000,0.117173
 311.000000,0.119151
 312.000000,0.121146
 313.000000,0.123158
 314.000000,0.125189
 315.000000,0.127237
 316.000000,0.129302
 317.000000,0.131385
 318.000000,0.133486
 319.000000,0.135605
 320.000000,0.137740
 321.000000,0.139894
 322.000000,0.142066
 323.000000,0.144254
 324.000000,0.146462
 325.000000,0.148687
 326.000000,0.150929
 327.000000,0.153189
 328.000000,0.155468
 329.000000,0.157763
 330.000000,0.160078
 331.000000,0.162410
 332.000000,0.164760
 333.000000,0.167128
 334.000000,0.169514
 335.000000,0.171918
 336.000000,0.174340
 337.000000,0.176781
 338.000000,0.179240
 339.000000,0.181716
 340.000000,0.184211
 341.000000,0.186724
 342.000000,0.189254
 343.000000,0.191804
 344.000000,0.194372
 345.000000,0.196958
 346.000000,0.199562
 347.000000,0.202185
 348.000000,0.204826
 349.000000,0.207486
 350.000000,0.210164
 351.000000,0.212860
 352.000000,0.215575
 353.000000,0.218309
 354.000000,0.221060
 355.000000,0.223831
 356.000000,0.226621
 357.000000,0.229428
 358.000000,0.232255
 359.000000,0.235101
 360.000000,0.237965
 361.000000,0.240847
