!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 47.9970 mm
!STOP POSITION: 348.0055 mm
!NUMBER OF STEPS: 300
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

47.9970 -0.0018066423545872888    -848.1     131.0
49.0035 -0.0017960981963930601    -841.9     135.3
50.0025 -0.0017836576949130196    -834.6     136.5
51.0000 -0.0017721024511899723    -827.9     137.7
52.0030 -0.0017605740543086533    -821.1     137.6
52.9990 -0.0017488677177915372    -814.3     137.4
54.0035 -0.0017379386289102202    -807.9     137.0
55.0030 -0.0017246817374456057    -800.2     136.7
55.9975 -0.0017136690594476024    -793.7     135.9
57.0020 -0.0017020551348523045    -786.9     137.2
58.0020 -0.001690305722977781    -780.1     135.9
59.0100 -0.0016777687364301038    -772.7     136.7
60.0055 -0.0016668278079198674    -766.3     135.6
61.0000 -0.001655222847700801    -759.5     135.7
62.0140 -0.001644498192271067    -753.3     137.0
63.0015 -0.0016332076618063727    -746.7     136.9
63.9975 -0.0016217576014350304    -740.0     138.8
65.0000 -0.0016104842137989394    -733.4     138.7
66.0075 -0.0015986191561880435    -726.5     140.2
67.0015 -0.0015871010167121155    -719.7     140.6
68.0125 -0.0015748272630115437    -712.5     142.5
69.0010 -0.001563701263456071    -706.0     142.3
69.9995 -0.001553441313674575    -700.0     143.7
71.0020 -0.0015415058123083997    -693.1     143.9
72.0005 -0.0015296520508014152    -686.1     145.0
73.0025 -0.001518682049754833    -679.7     144.9
74.0005 -0.0015078490807421256    -673.4     146.4
75.0040 -0.0014965695999261763    -666.8     145.4
76.0005 -0.001484917703719223    -660.0     144.8
77.0000 -0.0014739521060098313    -653.6     144.7
78.0005 -0.0014619930885205806    -646.6     145.1
79.0040 -0.0014505253130498005    -639.9     143.6
80.0025 -0.0014394258278689477    -633.4     143.6
81.0105 -0.0014286666848787922    -627.1     143.4
81.9960 -0.0014173281760116068    -620.5     143.1
83.0030 -0.0014066681682544597    -614.2     144.3
84.0000 -0.0013955156805005688    -607.7     144.7
85.0010 -0.00138393113383245    -600.9     146.2
86.0010 -0.001372946498325955    -594.5     146.4
87.0010 -0.0013619385255577408    -588.1     148.7
88.0000 -0.0013508077025954294    -581.6     149.4
89.0055 -0.001338821997764791    -574.6     150.7
90.0030 -0.0013286810857065514    -568.6     150.8
91.0140 -0.0013175066029354786    -562.1     152.0
91.9990 -0.0013063044241994357    -555.6     152.4
93.0000 -0.0012956543333945741    -549.3     153.7
93.9980 -0.001284378970973259    -542.7     153.5
95.0115 -0.0012730990762577629    -536.2     154.8
96.0000 -0.001261761059104769    -529.5     154.7
96.9975 -0.0012515382382297972    -523.6     155.7
97.9975 -0.001239623539809828    -516.6     154.6
