47.996 0.0
48.998 -0.0015946850486116106
50.0055 -0.003179704905060078
51.0025 -0.004751412424685692
52.0035 -0.006311545931267282
53.0005 -0.007860317817369525
54.002 -0.00939742096785865
55.0075 -0.010923112234467134
56.007 -0.01243668909771281
57.002 -0.0139384774801233
57.999 -0.015428970710427493
59.0 -0.01690771191113276
60.0015 -0.018374705971813263
61.001 -0.01983024560790164
62.0 -0.0212748322647906
63.0005 -0.022707809424831363
64.0 -0.0241290747044964
65.004 -0.025539146893981606
66.0015 -0.026937203470948114
67.012 -0.028324080957254843
67.998 -0.029699175661254
69.0015 -0.03106264093126795
70.0025 -0.032414644813683335
70.9995 -0.03375516806019618
72.0005 -0.035084459129237223
72.9995 -0.036402767274292654
73.9955 -0.03770960516395233
75.0005 -0.039004844468865714
76.001 -0.04028934978292896
76.998 -0.04156246372493915
77.997 -0.04282446213457512
78.998 -0.04407436263230124
80.0055 -0.04531359259432379
80.9995 -0.04654142780865923
82.0005 -0.04775747711573368
83.004 -0.048962441437751136
83.999 -0.05015583950169858
85.002 -0.0513382017561329
85.9965 -0.05250960131454707
86.9995 -0.05367002588870528
88.0025 -0.05481980646249928
89.003 -0.05595753141022617
89.999 -0.0570850878399861
91.0005 -0.05820138101410667
91.998 -0.05930634122308352
93.0015 -0.060400147533124775
94.001 -0.06148228845154636
95.0035 -0.06255459942621226
96.0025 -0.06361441957998067
97.003 -0.0646634644778286
98.002 -0.06570105292090563
98.9995 -0.0667277052593501
100.004 -0.06774352308270651
101.0005 -0.06874796374899102
102.004 -0.06974128795450132
102.9975 -0.0707238498967739
103.998 -0.07169556653643931
105.0095 -0.07265634737960446
106.008 -0.07360526042770091
106.9985 -0.07454394566160086
107.9995 -0.07547075617834356
109.0005 -0.07638614863758322
110.0 -0.07729131576360063
111.0035 -0.07818559550255409
111.997 -0.07906809146020191
112.999 -0.07994039245001719
114.0095 -0.08080138277668962
115.0015 -0.08165145669196414
115.998 -0.08249039075026628
117.0005 -0.08331915307636345
118.0035 -0.08413668170455973
119.0025 -0.08494337589613826
120.0045 -0.0857400101122317
120.999 -0.08652489428393884
122.0005 -0.08729841008613724
123.004 -0.08806173787831009
124.0065 -0.08881447423272434
125.005 -0.08955622636704773
126.0115 -0.09028616924126512
127.0055 -0.09100629972604642
128.0055 -0.09171552681373654
129.003 -0.09241505534625516
130.011 -0.09310277621462165
130.9965 -0.09377941021467558
132.005 -0.09444540062514399
133.004 -0.09510096013189373
134.0 -0.0957445468507869
135.0055 -0.09637802916810499
135.999 -0.09700109294513566
137.0185 -0.09761321700419542
137.9995 -0.09821431667701426
139.0 -0.09880461803869865
140.005 -0.0993838453100031
141.0115 -0.09995228611874972
142.005 -0.10051038925273961
143.0155 -0.10105815633562379
144.001 -0.10159543756272181
145.002 -0.10212222678040701
145.9965 -0.10263785679206974
147.002 -0.10314309393677644
148.002 -0.10363785037512514
149.0005 -0.10412280867041025
150.0015 -0.10459621414033685
150.999 -0.10505931777325703
152.0045 -0.10551100919458495
153.0125 -0.10595253990434135
153.998 -0.1063835464490925
154.999 -0.10680386127063232
156.0005 -0.10721411278176246
157.0015 -0.10761282388234034
157.9995 -0.10800096131649055
159.0085 -0.10837904092332491
160.0065 -0.10874647857386319
161.005 -0.1091023542639871
162.002 -0.10944841692176877
163.0 -0.10978371779069737
163.9995 -0.11010966112742478
165.002 -0.1104243131210812
166.003 -0.11072880126345984
167.0115 -0.11102199982639169
167.9975 -0.11130524123831877
169.0 -0.11157798320238914
170.001 -0.1118404015366805
171.004 -0.112092655534799
172.0015 -0.11233409174985712
173.0155 -0.11256487731967864
174.001 -0.11278460076349725
175.0015 -0.11299451704853845
176.0005 -0.11319445548679256
176.999 -0.11338373640283442
178.008 -0.1135626218598054
178.996 -0.11373060266882568
180.0025 -0.11388854364829994
181.007 -0.11403641773585727
181.995 -0.11417361437943434
183.0045 -0.11430041590852862
184.0075 -0.11441725831302671
184.996 -0.11452397454648292
185.9995 -0.11462037691798856
187.0055 -0.11470613519408994
188.0005 -0.1147808332413602
189.0175 -0.11484515861534453
190.009 -0.11490084220065866
191.0005 -0.11494681407310585
192.0195 -0.11498274968989712
193.003 -0.115007142183416
194.0205 -0.1150203892052074
195.0005 -0.11502495470589015
196.0195 -0.11501967807102552
197.0025 -0.1150028481294626
198.02 -0.11497562617960405
199.0075 -0.11493782646106528
200.0005 -0.11489042279538043
201.0035 -0.1148339762682817
202.0125 -0.11476678986938858
202.999 -0.11468870353937406
204.0155 -0.1146012410669167
205.0025 -0.11450386815548698
206.0165 -0.11439568583003856
207.002 -0.11427721759215065
208.0215 -0.11414858168228365
209.0065 -0.11400978197988053
210.0005 -0.1138616883967735
211.0005 -0.11370344793984008
212.011 -0.11353474100391345
213.006 -0.11335505043663012
214.014 -0.11316697640611194
215.0025 -0.11296796619887402
216.0035 -0.11275872313808251
217.0145 -0.11253971700299453
218.0045 -0.1123101982660246
219.02 -0.11207027236641981
220.005 -0.111820225097733
221.015 -0.11156080331709517
222.0005 -0.11129151539389259
223.0115 -0.1110114920646887
224.004 -0.11072127774672352
225.021 -0.11042190483417642
226.0055 -0.11011284140214722
226.999 -0.1097936406624182
228.0235 -0.10946477729902043
229.006 -0.10912502650598395
229.996 -0.10877595505058736
231.0055 -0.10841738106044863
232.014 -0.10804856884685783
233.0065 -0.10766913926913917
234.02 -0.107279730471
235.0155 -0.1068806542274425
236.01 -0.10647218850676723
237.0105 -0.10605404399494121
238.0095 -0.10562550220647905
239.003 -0.10518678489289833
240.014 -0.10473707484206254
