!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 28.0290 mm
!STOP POSITION: 328.0070 mm
!NUMBER OF STEPS: 300
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

28.0290 -0.0017300280087786724    -803.3    -422.0
29.0090 -0.0017194302117416278    -797.1    -421.0
30.0085 -0.0017069745013327722    -789.8    -421.0
31.0150 -0.0016948838413055718    -782.7    -421.0
31.9955 -0.0016827106128522887    -775.6    -421.9
33.0015 -0.001669769016327135    -768.1    -421.2
34.0110 -0.0016594033595764485    -762.0    -421.6
35.0065 -0.0016474970712883582    -755.0    -420.5
36.0010 -0.0016354179648741917    -748.0    -419.7
37.0105 -0.0016234945920103234    -741.0    -419.1
38.0105 -0.0016116301622020725    -734.1    -418.0
39.0065 -0.0016002458285759031    -727.4    -416.5
40.0070 -0.0015878290771390933    -720.1    -415.2
41.0205 -0.0015767419411989107    -713.7    -414.5
42.0030 -0.001565871126865239    -707.3    -414.7
43.0225 -0.001554681779349716    -700.8    -412.8
44.0130 -0.001542178589864333    -693.5    -412.4
45.0070 -0.0015303466515213828    -686.5    -413.3
46.0015 -0.0015170634637321277    -678.8    -413.2
47.0100 -0.0015055639933021954    -672.1    -414.0
48.0070 -0.00149463818210643    -665.7    -414.0
49.0165 -0.0014841146247685248    -659.5    -413.9
49.9960 -0.001473034028031989    -653.0    -414.2
51.0035 -0.0014605556056601526    -645.7    -414.1
52.0110 -0.001448309937071232    -638.6    -415.1
52.9980 -0.0014368195006321447    -631.9    -415.8
54.0175 -0.001425182099765711    -625.1    -414.8
55.0040 -0.0014144230542792544    -618.8    -414.3
56.0110 -0.0014028653307167568    -612.0    -412.9
57.0075 -0.0013914658526334336    -605.4    -411.6
58.0015 -0.001379760072137775    -598.5    -410.2
59.0195 -0.001368761769829406    -592.1    -408.1
60.0020 -0.0013572389562490107    -585.3    -408.5
61.0255 -0.0013463027686800703    -579.0    -405.3
62.0155 -0.0013333132960306917    -571.4    -404.7
62.9965 -0.0013223323792679348    -564.9    -405.0
64.0320 -0.0013110659162278047    -558.4    -402.9
65.0245 -0.001299483724988623    -551.6    -403.5
66.0150 -0.0012876399871909183    -544.7    -404.6
67.0055 -0.0012771166036161042    -538.5    -405.1
67.9965 -0.001264557022120328    -531.2    -404.9
69.0200 -0.0012545827529141958    -525.3    -405.0
70.0060 -0.0012440943389727772    -519.2    -405.1
71.0080 -0.0012318404924863311    -512.0    -404.9
72.0050 -0.0012199954771008868    -505.1    -405.4
73.0300 -0.0012083138887270563    -498.3    -403.4
74.0130 -0.0011971918427411043    -491.8    -402.5
74.9955 -0.001185904279648686    -485.2    -402.7
76.0290 -0.0011746028175460984    -478.6    -400.6
77.0110 -0.0011629183713789092    -471.7    -399.9
78.0045 -0.0011518814736860743    -465.3    -399.8
79.0290 -0.0011401402043004648    -458.4    -398.0
80.0080 -0.001129353838874371    -452.1    -398.6
81.0060 -0.0011180612881443246    -445.5    -397.8
82.0055 -0.001107686903009554    -439.5    -397.8
83.0055 -0.0010960562097053997    -432.7    -397.1
84.0305 -0.001085106108448422    -426.3    -396.4
85.0235 -0.0010730832306613497    -419.2    -397.3
86.0090 -0.001061187881269276    -412.3    -396.9
87.0045 -0.0010501274469438165    -405.8    -398.6
