!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 50.0145 mm
!STOP POSITION: 310.0180 mm
!NUMBER OF STEPS: 260
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

50.0145 -0.0014818085715435484    -658.2    -411.4
51.0060 -0.0014704746434302776    -651.5    -414.2
52.0205 -0.0014587907241145894    -644.7    -414.0
53.0100 -0.0014470780933513957    -637.9    -414.1
54.0005 -0.0014352025015546234    -630.9    -413.6
55.0210 -0.0014238388380768924    -624.3    -412.8
56.0075 -0.0014117399437829827    -617.2    -412.2
57.0040 -0.001400318813081494    -610.5    -411.6
58.0215 -0.0013880578716032755    -603.4    -408.8
59.0260 -0.0013768415135863717    -596.8    -407.6
60.0140 -0.0013650067208982816    -589.9    -407.1
61.0005 -0.001354085135677119    -583.5    -406.3
62.0310 -0.0013423973193506002    -576.7    -404.3
63.0275 -0.0013310808556308553    -570.1    -403.8
64.0165 -0.001319870996657728    -563.5    -402.6
65.0005 -0.0013074192993511125    -556.2    -403.6
66.0255 -0.00129614134741608    -549.6    -403.2
67.0115 -0.0012842748180712244    -542.7    -404.3
68.0050 -0.0012732264573590885    -536.2    -405.3
69.0240 -0.0012619846850967797    -529.7    -404.5
70.0130 -0.0012513009928996335    -523.4    -404.8
70.9950 -0.0012392042620659358    -516.3    -405.0
72.0340 -0.0012271041837142644    -509.3    -403.9
73.0205 -0.0012152157719707577    -502.3    -403.5
74.0050 -0.0012048378966611323    -496.2    -403.3
75.0195 -0.0011930972187655852    -489.4    -402.3
75.9985 -0.001181481023883128    -482.6    -402.1
77.0260 -0.0011710678075522402    -476.5    -399.7
78.0095 -0.001159359542455074    -469.7    -400.5
79.0035 -0.0011479325658044148    -463.0    -399.9
80.0310 -0.0011360364333816715    -456.0    -398.3
81.0245 -0.0011242912951080252    -449.2    -397.8
82.0110 -0.0011129951003599709    -442.6    -398.3
82.9960 -0.0011024392236641549    -436.4    -398.1
84.0235 -0.0010910553359016883    -429.7    -396.2
85.0050 -0.0010798584964881598    -423.2    -396.3
86.0110 -0.0010679777183319888    -416.2    -395.1
87.0025 -0.001055890117028517    -409.2    -395.7
88.0285 -0.0010450243318046388    -402.8    -395.3
89.0285 -0.001033584133936542    -396.1    -396.0
90.0180 -0.001023319642580913    -390.1    -397.1
91.0020 -0.0010115434139541133    -383.2    -398.3
92.0215 -0.001000181480422623    -376.6    -397.2
93.0070 -9.88519274068212E-4    -369.8    -398.0
94.0040 -9.777947340124204E-4    -363.5    -398.3
95.0430 -9.659322960340363E-4    -356.6    -396.4
96.0250 -9.551231381332656E-4    -350.3    -396.5
97.0175 -9.439372216357015E-4    -343.7    -395.9
97.9955 -9.325787458444967E-4    -337.1    -396.2
99.0280 -9.208852537315977E-4    -330.3    -394.4
100.0130 -9.107935170186444E-4    -324.4    -394.4
101.0000 -8.99301264494963E-4    -317.6    -394.2
102.0375 -8.869175587886968E-4    -310.4    -391.8
103.0195 -8.772429050445387E-4    -304.7    -391.6
104.0020 -8.65188571858379E-4    -297.7    -391.6
105.0180 -8.542252473402651E-4    -291.3    -389.8
105.9980 -8.439261085141911E-4    -285.3    -390.3
107.0240 -8.328661253409367E-4    -278.8    -388.4
108.0115 -8.227979903882557E-4    -272.9    -388.9
108.9970 -8.10656929615092E-4    -265.8    -389.9
110.0320 -7.993846253034863E-4    -259.2    -389.2
111.0215 -7.879854388145057E-4    -252.6    -390.2
112.0075 -7.769777100627276E-4    -246.1    -391.1
113.0070 -7.666714942401354E-4    -240.1    -391.9
114.0125 -7.552807598135899E-4    -233.4    -391.4
115.0020 -7.446655322701402E-4    -227.2    -391.7
116.0105 -7.331158750280798E-4    -220.5    -390.5
117.0030 -7.213271419570578E-4    -213.6    -390.8
118.0190 -7.107027918669117E-4    -207.4    -388.9
119.0000 -6.995741992532925E-4    -200.9    -388.3
120.0185 -6.880075999547944E-4    -194.1    -386.5
120.9950 -6.77591093992306E-4    -188.0    -386.3
122.0195 -6.667959013123573E-4    -181.7    -385.1
123.0065 -6.559762977095607E-4    -175.4    -383.9
124.0085 -6.456136934283128E-4    -169.3    -383.4
124.9955 -6.340528434208053E-4    -162.6    -383.2
126.0195 -6.232086561398293E-4    -156.2    -381.2
126.9980 -6.121050215125647E-4    -149.7    -381.8
128.0185 -6.001150075547382E-4    -142.7    -379.5
128.9995 -5.905218935162366E-4    -137.1    -380.5
130.0090 -5.789395945191108E-4    -130.3    -379.1
131.0000 -5.688000443969897E-4    -124.4    -379.8
132.0350 -5.566726907506644E-4    -117.3    -378.7
133.0235 -5.471517277459825E-4    -111.8    -379.6
134.0085 -5.361800546111222E-4    -105.4    -381.6
135.0060 -5.251344821174165E-4     -98.9    -381.8
136.0320 -5.133321905165859E-4     -92.0    -380.7
137.0180 -5.031300177419454E-4     -86.0    -381.5
138.0030 -4.92239611797272E-4     -79.7    -381.9
139.0180 -4.812682930906799E-4     -73.2    -380.4
140.0035 -4.699536897095106E-4     -66.6    -380.1
141.0160 -4.5981023903362943E-4     -60.7    -378.7
142.0005 -4.4836491348717493E-4     -54.0    -379.3
143.0195 -4.378955752169418E-4     -47.9    -378.0
144.0100 -4.2643701988152E-4     -41.2    -377.4
144.9955 -4.171435210471742E-4     -35.8    -376.8
146.0300 -4.0560134415079684E-4     -29.0    -374.9
147.0225 -3.9471630886595357E-4     -22.7    -374.8
148.0150 -3.836469315509149E-4     -16.2    -374.1
149.0040 -3.734680115501709E-4     -10.2    -374.6
150.0380 -3.6185807791467954E-4      -3.4    -372.3
151.0285 -3.5230554661500827E-4       2.1    -372.3
152.0200 -3.4173432053905673E-4       8.3    -372.4
153.0105 -3.302450783671483E-4      15.0    -373.1
154.0055 -3.192447481433132E-4      21.5    -373.8
155.0115 -3.094366972728803E-4      27.2    -374.4
156.0010 -2.980059231316105E-4      33.9    -375.3
157.0395 -2.868436095361705E-4      40.4    -374.6
158.0270 -2.762475858555507E-4      46.6    -374.8
159.0155 -2.659201730366422E-4      52.6    -374.7
160.0000 -2.554753278445874E-4      58.7    -375.0
161.0390 -2.4415445769492645E-4      65.4    -372.9
162.0260 -2.347107876215834E-4      70.9    -372.4
163.0150 -2.2350585976100367E-4      77.4    -371.5
164.0015 -2.1268876429582516E-4      83.8    -371.8
165.0350 -2.0220907327167146E-4      89.9    -369.5
166.0220 -1.9173042427731823E-4      96.0    -369.5
167.0150 -1.8019856659159969E-4     102.8    -369.3
168.0095 -1.706853804489216E-4     108.3    -368.9
169.0010 -1.602716877000842E-4     114.4    -368.8
170.0205 -1.4887870157218679E-4     121.1    -367.5
171.0055 -1.379071472802784E-4     127.5    -366.5
171.9950 -1.2810954220921741E-4     133.2    -367.8
173.0355 -1.1730122003759648E-4     139.5    -366.7
174.0275 -1.0665998955396584E-4     145.7    -368.2
175.0175 -9.66133322047524E-5     151.6    -369.3
176.0065 -8.574661121199058E-5     158.0    -370.8
177.0035 -7.544134687556902E-5     164.0    -370.5
178.0210 -6.502086478971637E-5     170.1    -369.8
179.0055 -5.357705599397529E-5     176.8    -369.9
180.0025 -4.386312326004356E-5     182.5    -369.2
181.0325 -3.2714965413089476E-5     189.0    -366.5
182.0230 -2.2232545681325938E-5     195.1    -366.2
183.0125 -1.2485637454446894E-5     200.8    -365.4
183.9970 -1.6390768228890012E-6     207.1    -365.1
185.0235 9.28882277696614E-6     213.5    -362.9
186.0080 1.915363854946091E-5     219.3    -362.6
187.0020 2.9759626812957967E-5     225.5    -363.0
188.0365 4.053192452423624E-5     231.8    -360.9
189.0270 5.102063441319046E-5     237.9    -360.0
190.0190 6.067790754754773E-5     243.6    -359.6
191.0100 7.119999695612315E-5     249.7    -359.4
191.9995 8.13642033950165E-5     255.7    -359.9
193.0245 9.232200624905958E-5     262.1    -358.2
194.0110 1.0264409883289502E-4     268.1    -359.2
195.0055 1.1196718603527476E-4     273.6    -360.5
196.0005 1.2301710904895146E-4     280.0    -360.4
197.0170 1.3275442879383617E-4     285.7    -360.3
198.0015 1.4383359022800208E-4     292.2    -361.1
199.0200 1.5365380089837942E-4     297.9    -360.4
200.0110 1.6394894639059675E-4     303.9    -361.0
201.0015 1.7431964117577012E-4     310.0    -361.2
202.0320 1.846115184429917E-4     316.0    -359.6
203.0205 1.9549641170538078E-4     322.4    -360.0
204.0115 2.0577467011645233E-4     328.4    -359.3
205.0015 2.1477384450121505E-4     333.7    -359.2
206.0220 2.2584575285417903E-4     340.1    -357.8
207.0155 2.3567417579716668E-4     345.9    -356.7
208.0015 2.467780546099015E-4     352.4    -356.7
209.0145 2.565368337803377E-4     358.1    -356.0
209.9985 2.658142806272898E-4     363.5    -355.7
211.0250 2.770666797472064E-4     370.1    -354.3
212.0095 2.875318469647128E-4     376.2    -354.0
212.9965 2.974711220865547E-4     382.0    -354.3
214.0220 3.0747145596131474E-4     387.8    -352.8
215.0065 3.176841934283282E-4     393.8    -352.5
216.0065 3.28362502357395E-4     400.1    -353.1
217.0025 3.386510333296188E-4     406.1    -353.3
218.0185 3.4763832560287127E-4     411.3    -353.5
219.0045 3.594079081060482E-4     418.2    -354.6
220.0160 3.688360353364529E-4     423.7    -354.7
221.0060 3.7880697952488815E-4     429.6    -355.1
222.0070 3.8956105901622715E-4     435.8    -355.1
223.0020 3.9938165295731086E-4     441.6    -354.6
224.0210 4.0926107031956745E-4     447.4    -353.7
225.0055 4.1938143780649253E-4     453.3    -353.0
226.0060 4.300013594185743E-4     459.5    -353.6
227.0370 4.3995360274399917E-4     465.3    -350.7
228.0245 4.4942035724217374E-4     470.8    -350.7
229.0115 4.597164273378164E-4     476.9    -350.0
229.9990 4.6968483536821807E-4     482.7    -351.1
231.0260 4.8067173552988516E-4     489.1    -348.1
232.0150 4.905955451433501E-4     494.9    -349.0
233.0005 4.997219590217616E-4     500.2    -349.2
234.0190 5.098236616237992E-4     506.1    -347.2
235.0035 5.201003018118053E-4     512.2    -347.6
236.0070 5.295128717512994E-4     517.7    -347.4
236.9975 5.385211263074306E-4     522.9    -347.6
238.0085 5.497871274758713E-4     529.5    -347.0
