50.0195 -0.9243664411400054 0.0
51.0045 -0.9167623061031585 -0.9105009445229049
51.999 -0.9104273350667351 -1.8135118160345154
53.012 -0.9030671247678679 -2.710282741075249
54.007 -0.8955302733277257 -3.5998038589715984
55.002 -0.8897787919285424 -4.481901178199408
56.014 -0.8822383416513551 -5.358333288249022
57.0065 -0.8753328705482774 -6.227338054775606
58.0205 -0.8680767276055622 -7.089540932265659
59.0195 -0.8601345600090528 -7.944596508957137
60.0035 -0.8545728580026931 -8.791829050566053
61.0335 -0.8465458787096376 -9.633583315698704
62.014 -0.8398532558000078 -10.467431006227697
63.0075 -0.8326654628691654 -11.294686463190704
64.0345 -0.8252926752484739 -12.11486194411683
65.0215 -0.8176055022599396 -12.927775229236577
66.002 -0.8114441673927839 -13.733116648962616
67.0225 -0.803926843825946 -14.532389153844509
68.0005 -0.7971551279873562 -15.324257095013063
69.025 -0.7895846206799626 -16.109454896080607
70.0065 -0.7827887450654484 -16.88719574745037
71.004 -0.7760517482568766 -17.658242661339838
72.039 -0.7682845828042744 -18.42265363337286
73.0225 -0.76135828703387 -19.17941394743507
74.0115 -0.7548282967130443 -19.929351860163433
75.0065 -0.7472585450458962 -20.672857732425783
76.0225 -0.7399783532762837 -21.408907399295988
77.0105 -0.7326039328232503 -22.137786077273127
77.9955 -0.7264019968431099 -22.859400951104032
79.0345 -0.7195326703961243 -23.574906917994493
80.0245 -0.7125299991623508 -24.283646598334677
81.0135 -0.7057996908747569 -24.98548864750959
82.004 -0.6983693527342012 -25.680701343021227
83.0295 -0.6922269257768906 -26.368595155464412
84.0165 -0.6845320603683522 -27.05043867735465
85.0 -0.6778960897338949 -27.724702756817475
86.0195 -0.6702825662736598 -28.39243040520536
87.0075 -0.6633751613314556 -29.052658732984913
88.0045 -0.6562120334661594 -29.7060832668964
89.035 -0.6494462537247232 -30.35245211986057
90.0295 -0.6409293772779066 -30.992156679779423
91.0205 -0.6360351242526899 -31.623472116398162
92.002 -0.6294235755914642 -32.24996671378706
93.014 -0.6214929796918955 -32.86994893574466
94.0 -0.6145210927741076 -33.48211952074118
95.0335 -0.6070201006062885 -34.08742279712367
96.0185 -0.6002456168880382 -34.68533759622087
97.0015 -0.5924590247481117 -35.276579528855585
98.0225 -0.5850930314618039 -35.86015166823247
99.0045 -0.5780877468101432 -36.43646830422235
100.0185 -0.5715008226758016 -37.005884734830346
100.9985 -0.5641575828787606 -37.56881304516602
102.029 -0.5571906160092457 -38.124508264301596
103.0145 -0.5499727909361437 -38.67334102107069
104.0 -0.5432930639926018 -39.2150642201428
105.031 -0.5360448477485091 -39.75020788817552
106.0225 -0.5293135018010926 -40.278212063207796
107.0075 -0.5218025977040774 -40.79958586248187
108.0035 -0.5147998728345183 -41.313561421220385
109.0365 -0.5079986232734204 -41.82063929596238
110.028 -0.500536814910561 -42.3210179398867
111.0135 -0.4943187011936549 -42.8140467025736
112.0 -0.48706354161303356 -43.30095062324935
113.0405 -0.47975638804969123 -43.780708211738194
114.0265 -0.47349451993986824 -44.253268253967136
115.017 -0.46597427548744924 -44.71966035610791
115.999 -0.4584451684554994 -45.17864501746304
117.027 -0.4515140048205598 -45.630213508391705
118.014 -0.4446458764461403 -46.07495480313996
119.0035 -0.4371171444128448 -46.512930991439404
120.042 -0.42957765871502196 -46.94349137868606
121.0325 -0.4227180692075262 -47.36662537252035
122.031 -0.41622034262931634 -47.78300267068977
123.0175 -0.4084895807312954 -48.192979708179635
123.9995 -0.4022340507093198 -48.59534194519996
125.039 -0.39465355063156815 -48.99154248514864
126.0305 -0.38731691965967563 -49.38027623252074
127.017 -0.3805864898491715 -49.76178339838552
127.996 -0.3729101448309167 -50.13666109088695
129.0405 -0.3666560357865839 -50.5039775835454
130.022 -0.3588712216093835 -50.86513377879518
131.003 -0.35202188684748315 -51.218621932080424
132.024 -0.3448174673586795 -51.565363490625195
133.01 -0.33788949167628646 -51.90500869597349
134.0035 -0.33074578968976154 -52.23782984527463
135.041 -0.3228313546591731 -52.56361444811904
136.022 -0.316261365696704 -52.88160333245833
137.011 -0.309590264119855 -53.193120777669584
138.003 -0.3020663945276379 -53.498067187827644
139.009 -0.29602624047741033 -53.79560258643737
140.0025 -0.28806780800017906 -54.08718843330762
141.03 -0.2813831275280573 -54.37093522418779
142.0175 -0.2738692107833199 -54.64809760480293
143.0 -0.26678334049488733 -54.9178587774245
144.0215 -0.26010589103851406 -55.18064036781197
145.007 -0.2533395908571743 -55.4368446704849
146.004 -0.24615906210035732 -55.68638416747922
147.0375 -0.23759518622980885 -55.92885084364807
148.0285 -0.23114468582484493 -56.16288210208443
149.0205 -0.22386614789379433 -56.3905596176219
150.007 -0.2174037483380546 -56.61106777329729
151.0085 -0.21003791197792365 -56.82521046541028
151.996 -0.20304680365226133 -57.032097808708535
153.0065 -0.1963840464718197 -57.232098910306014
154.0065 -0.18883779444848214 -57.425537196080754
155.01 -0.182651216553313 -57.61154242361251
156.002 -0.17515663674472592 -57.79145387191753
157.0375 -0.1676994960746961 -57.96398315911109
158.02 -0.16081624231886696 -58.12916716274466
159.0025 -0.1533984377930987 -58.28757116142875
160.0175 -0.14669953640439762 -58.438668622654944
161.0 -0.13931331334790648 -58.58316766601328
162.015 -0.13199174259937446 -58.72039127966097
163.0 -0.12500901046832702 -58.85040314612135
164.0335 -0.11657278348081138 -58.97353702143266
165.019 -0.10994999312479604 -59.08836121316126
166.0005 -0.10332405579034437 -59.19666195638918
167.011 -0.09611062326822856 -59.29843615134267
168.0005 -0.08885458383014481 -59.39310511526187
169.03 -0.08152966245941409 -59.48062688033456
170.0205 -0.07453358943123453 -59.560933597857094
171.009 -0.06652946810928095 -59.63434918344686
172.005 -0.05899826160911593 -59.699880709534504
173.0375 -0.05157147630277634 -59.75799399721948
174.024 -0.045290372754868066 -59.80879190137772
175.013 -0.03929100400570576 -59.853402918541256
176.0015 -0.03176573904697672 -59.892104557486874
177.041 -0.024462136084955666 -59.92339381044815
178.026 -0.017238727792455152 -59.94748901449183
179.0105 -0.009483386195435891 -59.9644691613674
180.007 -0.0028530734976316406 -59.973810296769905
181.015 0.0038173576620768295 -59.97662057416506
181.997 0.010709497168288765 -59.972860476867915
183.033 0.018016426413725237 -59.96231162215715
184.0185 0.025072235155606405 -59.944565442139634
184.999 0.03177843513676407 -59.919869290511365
186.025 0.03988910546567819 -59.88856753190165
187.011 0.047320922991454066 -59.849276763017954
188.001 0.05390341231852279 -59.80266565387138
189.039 0.06181152926231519 -59.749570792737636
190.022 0.0689246669303086 -59.68868643641426
191.0095 0.07649379714860098 -59.620795639487895
192.0065 0.0833981740226969 -59.54544924929653
193.003 0.09025742157905539 -59.46330204788417
194.021 0.09707939630899313 -59.37439848762881
195.003 0.10416541039155619 -59.27877528226445
196.021 0.1112723551305073 -59.17617235302877
197.009 0.11791799444657743 -59.06656908322522
197.9975 0.12594650790406667 -58.95041985869534
199.014 0.1333074950213812 -58.82636254840983
199.9955 0.14032802920465962 -58.69505466581377
201.0145 0.14710780132955742 -58.556831557047175
201.998 0.15527450139874766 -58.411930372737565
203.0255 0.16280071845931812 -58.2589849888598
204.0105 0.16962771800263374 -58.098626281177374
205.0055 0.17597557605253433 -57.931542978944776
206.0295 0.18363219766354033 -57.75820703653303
207.0165 0.19139371523832574 -57.57732932183445
208.002 0.19706045262869334 -57.38880651232469
209.018 0.20486754713244934 -57.19470196648543
210.0045 0.21204743146520072 -56.99290743255997
211.018 0.2189789229850384 -56.78404071256674
212.0025 0.22626513964083053 -56.56834647342649
213.0 0.2334271954513707 -56.34547531088027
214.007 0.2410619065296402 -56.11554952336067
215.0045 0.2487537994340042 -55.87810354542897
216.0265 0.2548573511780229 -55.633081052986476
217.011 0.2616975047249649 -55.382046562076134
218.0035 0.26936190525514186 -55.12427451992204
219.024 0.2769316335691768 -54.85895304324572
220.008 0.28443757229396494 -54.58617538418008
221.0075 0.29090042312923 -54.30600437547052
222.005 0.298277105025925 -54.019467458688226
223.0145 0.30491475179442773 -53.72566451023769
223.9955 0.31351189467264223 -53.425323479720184
225.026 0.3199611976612022 -53.11651426346763
226.0105 0.32773910638595916 -52.801352483771346
227.0035 0.3334707374627615 -52.478529463981175
228.0335 0.34084591104564643 -52.15006078758036
229.027 0.34942361132772215 -51.8143275652004
230.016 0.3561352098951731 -51.470145308042596
231.0015 0.36353789393112385 -51.11935212629585
232.022 0.37045381950107387 -50.761267300773696
233.013 0.37798081072999484 -50.39637028856514
234.0035 0.3845874249877746 -50.024059189996095
235.035 0.39172787929197855 -49.645240576383145
236.029 0.39858323405427853 -49.259388615280535
237.017 0.4062313414854964 -48.86678412973708
238.002 0.4138250334603915 -48.466646258373856
239.0175 0.420136186655351 -48.059028600415374
240.0 0.42783633866913257 -47.64519445655985
241.0195 0.43476978521495013 -47.22377566297075
242.0015 0.442386842639588 -46.79552742453403
243.0185 0.44999875559176167 -46.35977638453404
243.9975 0.45670263917216974 -45.91652761027615
245.026 0.4643022331535405 -45.466675510691566
246.011 0.471458971345107 -45.00933781103532
247.008 0.47934565862660883 -44.544950724260396
248.004 0.48641319869785526 -44.07279525051318
249.021 0.4928036076888887 -43.5936782497958
250.0025 0.5000955274806789 -43.108266696222245
251.0235 0.5078681103500332 -42.61567260165378
252.008 0.5142916309689932 -42.11542251295899
253.008 0.5214315051786423 -41.608845256454536
254.0025 0.5295708380330474 -41.09523522385357
255.0175 0.5368698971700622 -40.57360794839102
256.005 0.5441565697487941 -40.04479109967851
257.019 0.5509976778202734 -39.50879687847595
258.005 0.5590021310352175 -38.96606416582298
259.003 0.565398160502423 -38.41544706675328
260.0035 0.5738323227404158 -37.858529878658395
261.006 0.5796673866480822 -37.29330504075909
262.007 0.58684660258376 -36.722332664910724
263.026 0.5944447036097745 -36.14428876136572
264.0045 0.6015268805764082 -35.5587607283101
265.01 0.6083034088288616 -34.966256750942335
266.0055 0.6163457428102156 -34.367077893245906
267.0315 0.6228699606441322 -33.75997733657785
268.014 0.6314261304892549 -33.146450425343374
268.997 0.6375470980001662 -32.524495686811456
270.022 0.6456183659568742 -31.896511795281295
271.0085 0.6529819545315907 -31.260577704813773
272.0095 0.660014673657088 -30.617390479600157
273.0075 0.6679685574776826 -29.967276026047927
274.0065 0.6737549337053763 -29.309326996932406
275.0285 0.6807703864887785 -28.64567838723261
276.015 0.687881336935687 -27.975119556541163
277.003 0.6950160782601781 -27.297556439659513
278.0155 0.7035624290683983 -26.612965602573237
279.022 0.7107080856262568 -25.91995660994087
280.0055 0.7174448404800694 -25.219909145599004
281.008 0.7247183504073964 -24.51322597772614
282.009 0.7317844639700068 -23.799378402574852
283.008 0.7393434257263087 -23.078570705564395
283.9995 0.7453231408590906 -22.35031743122398
285.024 0.7536087527404909 -21.616174137477778
286.008 0.7605924578135299 -20.873869516028396
287.009 0.7681149910479697 -20.124685945082067
287.998 0.775056315683517 -19.368092678899817
289.0225 0.7821255473207718 -18.604662207951552
290.01 0.7893333966354062 -17.834268543840594
291.0085 0.7967438734386407 -17.056775148154724
292.0235 0.8040097960158825 -16.271982432817666
293.0135 0.8118469885652702 -15.480032783742018
294.001 0.8189259994576279 -14.680363500005228
295.0295 0.8264949541156206 -13.873721390539465
296.011 0.8334578650650663 -13.05962386073558
297.008 0.8407677169468216 -12.23866786364649
298.0015 0.84738388723012 -11.410511662453871
299.019 0.8542744255310898 -10.575838533532204
300.001 0.861421302688969 -9.73437822438408
301.0285 0.8696777794312367 -8.885878241235448
302.012 0.8770864726264902 -8.02924562849568
303.0085 0.8839302748616373 -7.165315452958587
304.0295 0.8910532284610982 -6.294644132219874
305.0185 0.8983004076403951 -5.416956702185693
306.0015 0.9055769613373547 -4.532130800659904
307.0125 0.9130407217242487 -3.640137493742611
307.9985 0.9202513813751979 -2.740792382844226
309.019 0.9274633934826456 -1.8343447721896569
310.0005 0.9348155630550701 -0.9207933296092515
