!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 28.0355 mm
!STOP POSITION: 328.0060 mm
!NUMBER OF STEPS: 300
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

28.0355 -0.0029403828671636495   -1510.9    -236.7
29.0110 -0.0029265611955294948   -1502.8    -230.3
30.0055 -0.0029139235144764975   -1495.4    -231.9
31.0015 -0.002901000891622332   -1487.8    -232.3
32.0105 -0.0028882201767599894   -1480.4    -233.0
33.0060 -0.002874656672887129   -1472.4    -234.5
34.0020 -0.0028608001149484632   -1464.3    -234.6
35.0140 -0.0028480112128408865   -1456.9    -234.1
36.0040 -0.0028352770380400886   -1449.4    -234.0
37.0010 -0.002822193565395896   -1441.8    -232.9
37.9965 -0.002808668382535173   -1433.9    -233.6
39.0065 -0.002796672327123774   -1426.9    -232.9
40.0015 -0.0027831941409253167   -1419.0    -233.5
41.0165 -0.0027702430765412945   -1411.4    -232.8
41.9955 -0.0027573519657279498   -1403.9    -233.2
43.0015 -0.002744116697527968   -1396.1    -231.7
44.0130 -0.00273171917090351   -1388.9    -231.4
45.0020 -0.002718660301854185   -1381.2    -231.3
46.0045 -0.0027063681620792344   -1374.1    -229.1
47.0155 -0.0026926190351565767   -1366.0    -228.6
48.0005 -0.0026794390377506937   -1358.3    -228.6
49.0265 -0.0026674987722079945   -1351.3    -225.6
50.0090 -0.002654501406199955   -1343.7    -224.8
51.0050 -0.002640924352540001   -1335.8    -224.3
52.0320 -0.0026283430251960796   -1328.4    -221.4
53.0190 -0.0026151229896550256   -1320.7    -221.4
53.9995 -0.0026015406624872203   -1312.8    -221.0
55.0325 -0.0025889027503474063   -1305.4    -219.3
56.0165 -0.0025759113790698954   -1297.8    -218.4
57.0005 -0.0025636006022352505   -1290.6    -218.1
58.0290 -0.002550759758260439   -1283.1    -216.2
59.0135 -0.002538182526493752   -1275.7    -216.7
60.0010 -0.002524692596455545   -1267.8    -216.4
61.0310 -0.0025119082979242176   -1260.4    -213.8
62.0215 -0.002499246967790824   -1253.0    -213.0
63.0005 -0.002485326731634758   -1244.8    -213.1
64.0255 -0.002472439751709675   -1237.3    -210.5
65.0065 -0.0024595823080918702   -1229.8    -211.5
66.0040 -0.002446465705114433   -1222.1    -211.6
67.0260 -0.0024332206259300862   -1214.4    -210.9
68.0165 -0.002420384014815031   -1206.9    -211.5
68.9975 -0.002407303374425675   -1199.2    -212.2
70.0040 -0.00239391241748223   -1191.4    -210.8
71.0250 -0.0023803651308770893   -1183.5    -210.3
72.0110 -0.0023675446531460065   -1176.0    -211.1
73.0070 -0.0023539106638406334   -1168.0    -211.2
74.0130 -0.002340357637204345   -1160.1    -210.8
75.0040 -0.0023276357111284983   -1152.6    -210.7
76.0145 -0.002314485467958766   -1145.0    -209.9
77.0230 -0.002300820281944511   -1137.0    -209.6
78.0050 -0.0022873832320285488   -1129.1    -209.9
79.0265 -0.0022740419392873155   -1121.3    -208.2
80.0105 -0.002260642420537767   -1113.5    -208.1
80.9990 -0.002247119934029072   -1105.6    -207.2
82.0165 -0.002235371813187808   -1098.7    -205.3
83.0040 -0.002220985133176059   -1090.3    -204.2
84.0150 -0.002207160747879453   -1082.2    -202.8
85.0015 -0.0021940801556257646   -1074.6    -201.7
86.0350 -0.002180886833641781   -1066.9    -199.2
87.0190 -0.002166998745294474   -1058.7    -197.9
87.9990 -0.002154211132124948   -1051.3    -197.0
89.0220 -0.002140339849580728   -1043.2    -195.8
90.0045 -0.00212821829471932   -1036.1    -195.2
91.0145 -0.0021139176354686316   -1027.7    -193.3
91.9975 -0.002100538154326888   -1019.9    -193.0
93.0315 -0.0020868395199399627   -1011.9    -190.7
94.0235 -0.002072713889314105   -1003.6    -190.3
95.0050 -0.002059334842470539    -995.8    -189.7
96.0030 -0.0020462976585089174    -988.2    -188.6
97.0290 -0.002032995520454411    -980.4    -186.3
98.0175 -0.002019490758896235    -972.5    -186.1
99.0005 -0.00200495583956696    -964.0    -186.1
100.0295 -0.0019911758186751016    -955.9    -185.1
101.0145 -0.0019779612297369117    -948.2    -185.4
102.0005 -0.001965032327692663    -940.7    -186.8
103.0355 -0.0019496014305458416    -931.6    -186.0
104.0250 -0.001936653195048524    -924.1    -185.7
105.0150 -0.0019232918291001246    -916.3    -185.3
