!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 28.0205 mm
!STOP POSITION: 328.0005 mm
!NUMBER OF STEPS: 300
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

28.0205 -0.0029419870608229466   -1511.8    -234.9
28.9975 -0.0029291764351635123   -1504.3    -241.5
30.0160 -0.0029150560788603766   -1496.1    -239.8
31.0140 -0.002902481584860282   -1488.7    -240.2
32.0030 -0.0028895267463853983   -1481.1    -240.0
33.0010 -0.0028761820858630286   -1473.3    -238.4
34.0130 -0.0028629136058782585   -1465.6    -236.8
35.0035 -0.0028494420556057047   -1457.7    -236.8
36.0020 -0.002836961776738727   -1450.4    -235.1
37.0175 -0.002824343159378187   -1443.0    -233.9
38.0005 -0.0028120855503776993   -1435.9    -233.4
39.0025 -0.002798784831739005   -1428.1    -231.7
40.0120 -0.0027855552026893196   -1420.4    -231.2
41.0020 -0.0027730226127410332   -1413.0    -229.6
42.0020 -0.0027602406264306913   -1405.6    -228.3
43.0095 -0.0027470777792301675   -1397.9    -227.3
44.0090 -0.0027344350508930245   -1390.5    -226.5
45.0125 -0.0027215775565275304   -1382.9    -225.1
46.0055 -0.002708474903825839   -1375.3    -225.3
47.0175 -0.0026949997694004696   -1367.4    -224.7
48.0230 -0.0026816665861573354   -1359.6    -225.4
49.0030 -0.0026691852693744296   -1352.3    -227.1
50.0190 -0.0026560762799733217   -1344.7    -226.9
51.0100 -0.002643400476201353   -1337.2    -227.3
52.0000 -0.002630986143515133   -1330.0    -227.1
53.0175 -0.0026176853017939525   -1322.2    -225.5
54.0050 -0.0026045174433471144   -1314.5    -225.6
54.9980 -0.0025916250773291966   -1307.0    -224.9
56.0285 -0.0025787473526684575   -1299.4    -223.4
57.0085 -0.0025654883755437496   -1291.7    -222.7
58.0040 -0.0025530831453536456   -1284.4    -223.0
59.0320 -0.002539308727752327   -1276.4    -221.6
60.0250 -0.0025260179701189016   -1268.6    -221.2
61.0120 -0.002513308638815782   -1261.2    -221.0
61.9985 -0.002500910578859037   -1253.9    -220.2
63.0310 -0.002487698953063668   -1246.2    -217.9
64.0220 -0.0024741087855357172   -1238.3    -216.2
65.0050 -0.002461961604279742   -1231.2    -216.5
66.0115 -0.0024485004282772346   -1223.3    -214.5
66.9975 -0.0024356082066874147   -1215.8    -213.9
68.0265 -0.002422336571370811   -1208.0    -211.2
69.0155 -0.0024082407886767384   -1199.8    -210.7
70.0000 -0.0023956406729939515   -1192.4    -210.8
71.0265 -0.002382074197873866   -1184.5    -208.6
72.0165 -0.002369370344115782   -1177.0    -207.5
72.9985 -0.0023564784643424607   -1169.5    -207.3
74.0225 -0.0023430611422562008   -1161.7    -205.5
75.0005 -0.0023301955050755215   -1154.1    -205.0
76.0270 -0.002316088871786603   -1145.9    -202.9
77.0160 -0.002303903578823671   -1138.8    -202.0
77.9950 -0.0022895868570857146   -1130.4    -201.7
79.0320 -0.0022762846748258718   -1122.6    -199.9
80.0185 -0.00226305106556358   -1114.9    -200.0
81.0070 -0.0022498320877830185   -1107.2    -200.1
82.0060 -0.0022370642208266573   -1099.7    -200.7
83.0020 -0.0022233449259611644   -1091.7    -200.6
84.0225 -0.0022100234300446594   -1083.9    -200.3
85.0010 -0.002196933799382406   -1076.2    -201.1
86.0170 -0.002183052281656922   -1068.1    -200.0
86.9980 -0.0021698222246357398   -1060.4    -200.9
88.0315 -0.002155743408063132   -1052.2    -199.6
89.0205 -0.002141834116158469   -1044.0    -199.4
90.0035 -0.0021290170144013854   -1036.5    -200.0
91.0305 -0.0021147192868824255   -1028.2    -198.5
92.0165 -0.0021014921522567653   -1020.4    -198.2
93.0030 -0.0020876990833675235   -1012.4    -199.4
94.0385 -0.002073641595683687   -1004.2    -197.9
95.0265 -0.00206096528771596    -996.7    -198.0
96.0045 -0.002047784711928964    -989.0    -198.2
97.0220 -0.002033611884467282    -980.8    -196.6
98.0015 -0.0020201226526245634    -972.9    -196.5
99.0230 -0.0020064752337908397    -964.9    -193.6
100.0000 -0.0019926372574720235    -956.8    -193.9
101.0155 -0.0019786184881261195    -948.6    -192.1
102.0035 -0.001965247175491552    -940.8    -191.1
103.0310 -0.0019508576046156337    -932.4    -188.9
104.0140 -0.0019381148022764617    -924.9    -188.6
105.0030 -0.0019240745150405322    -916.7    -187.9
106.0325 -0.0019103798785430855    -908.7    -185.4
107.0195 -0.001896864408055481    -900.8    -184.3
108.0080 -0.0018833015597812396    -892.9    -183.8
109.0070 -0.0018693489914485037    -884.7    -182.8
110.0080 -0.0018559611923439153    -876.9    -181.5
111.0045 -0.001842279409494647    -868.9    -181.3
112.0310 -0.0018274010800423427    -860.2    -178.3
113.0230 -0.0018148169144760061    -852.8    -177.5
114.0155 -0.0017999486356491188    -844.2    -177.1
114.9960 -0.0017863694219723697    -836.2    -177.6
116.0210 -0.0017725029037137755    -828.1    -176.8
116.9990 -0.0017584951083478824    -819.9    -177.3
118.0240 -0.001744460955438354    -811.7    -176.5
119.0100 -0.0017309759367829692    -803.8    -176.0
120.0020 -0.0017165792956738088    -795.4    -176.0
