!---------------------------------------------------------------------------------
!SCANNED AXIS: Motor5
!KIND OF MOVEMENT: Absolute
!START POSITION: 28.0285 mm
!STOP POSITION: 327.9990 mm
!NUMBER OF STEPS: 300
!STEP VALUE: 1.0 mm
!SCAN TIME: 0.1 s
!---------------------------------------------------------------------------------

28.0285 -0.002873232372168809   -1471.6    -203.5
29.0110 -0.002861362297599645   -1464.7    -203.9
30.0045 -0.0028479767545090363   -1456.8    -203.4
31.0020 -0.0028352008220285207   -1449.4    -202.4
32.0060 -0.002822735293487482   -1442.1    -202.1
32.9965 -0.0028099942032817015   -1434.6    -202.1
34.0020 -0.0027974682126909655   -1427.3    -200.6
35.0120 -0.0027838094663045192   -1419.3    -200.1
36.0045 -0.0027720494340034325   -1412.5    -200.6
37.0015 -0.0027603259897819605   -1405.6    -198.6
38.0080 -0.002747984754677578   -1398.4    -198.2
39.0060 -0.0027350627288844453   -1390.8    -198.2
40.0000 -0.002723379952944454   -1384.0    -197.0
41.0085 -0.002710034563430709   -1376.2    -196.9
42.0065 -0.0026972762907012853   -1368.7    -197.4
42.9995 -0.0026855268775753233   -1361.9    -195.1
44.0075 -0.002672893227514641   -1354.5    -194.8
45.0065 -0.0026604286216842994   -1347.2    -194.7
46.0010 -0.0026486817769561122   -1340.3    -193.4
47.0105 -0.0026356385601409263   -1332.7    -193.7
48.0075 -0.0026226847044411306   -1325.1    -193.7
49.0045 -0.002611044618295934   -1318.3    -192.4
50.0155 -0.0025971899944876894   -1310.2    -192.0
51.0020 -0.0025850548729017017   -1303.1    -192.1
52.0145 -0.002573567810856366   -1296.4    -189.9
53.0140 -0.002560614125199945   -1288.8    -189.9
54.0030 -0.0025480252029478683   -1281.5    -189.1
55.0140 -0.0025355659343444118   -1274.2    -187.7
56.0180 -0.002522621835973745   -1266.6    -186.9
56.9990 -0.0025103116069534063   -1259.4    -187.3
58.0215 -0.002498306742135475   -1252.4    -185.5
59.0150 -0.002486338262492069   -1245.4    -185.7
59.9990 -0.0024741038045273003   -1238.3    -185.7
61.0240 -0.002461906296414458   -1231.1    -183.5
62.0150 -0.0024488993896365275   -1223.5    -182.6
63.0020 -0.0024360508981832694   -1216.0    -182.3
64.0040 -0.002424177608508246   -1209.1    -179.8
65.0160 -0.002411291560211175   -1201.6    -179.4
65.9995 -0.0023993907911187863   -1194.6    -178.2
