1.000001	-8.239413375001059e-06

2	-0.002967074826750002

3	-0.005911065240125002

4	-0.008839721653500002

5	-0.011753591066875

6	-0.01465203548025

7	-0.01753579789362501

8	-0.02040389630700001

9	-0.02325699972037501

10	-0.02609454713375001

11	-0.02891730854712501

12	-0.03172516696050001

13	-0.03451854237387501

14	-0.03729735478725001

15	-0.04006123520062502

16	-0.04280908961400002

17	-0.04554244502737502

18	-0.04826197044075002

19	-0.05096792185412502

20	-0.05365916226750002

21	-0.05633527768087502

22	-0.05899741109425002

23	-0.06164603850762502

24	-0.06428046092100002

25	-0.06689948133437504

26	-0.06950383274775003

27	-0.07209489716112503

28	-0.07467145957450003

29	-0.07723357698787503

30	-0.07978064740125003

31	-0.08231329081462503

32	-0.08483209322800002

33	-0.08733745664137503

34	-0.08982964805475002

35	-0.09230616146812504

36	-0.09476832688150003

37	-0.09721593529487503

38	-0.09965027370825003

39	-0.102071019121625

40	-0.104478006535

41	-0.106870092948375

42	-0.10924755536175

43	-0.111610987775125

44	-0.1139605771885

45	-0.116296020601875

46	-0.11861662701525

47	-0.120923182428625

48	-0.123215716842

49	-0.1254941022553751

50	-0.12775804966875

51	-0.130007038082125

52	-0.1322409184955

53	-0.1344608259088751

54	-0.1366661663222501

55	-0.1388571147356251

56	-0.141033117149

57	-0.1431945295623751

58	-0.1453420809757501

59	-0.1474756993891251

60	-0.1495946118025001

61	-0.1516974682158751

62	-0.1537863116292501

63	-0.1558608320426251

64	-0.1579202534560001

65	-0.1599653348693751

66	-0.1619948832827501

67	-0.1640100436961251

68	-0.1660111571095001

69	-0.1679958845228751

70	-0.1699669919362501

71	-0.1719221943496251

72	-0.1738621627630001

73	-0.1757873071763751

74	-0.1776980385897501

75	-0.1795942980031251

76	-0.1814745454165001

77	-0.1833394728298751

78	-0.1851892832432501

79	-0.1870237916566251

80	-0.1888436430700001

81	-0.1906481584833751

82	-0.1924367028967501

83	-0.1942101983101251

84	-0.1959689587235001

85	-0.1977122141368751

86	-0.1994400145502501

87	-0.2011523249636251

88	-0.2028487663770001

89	-0.2045299337903752

90	-0.2061953892037501

91	-0.2078460336171251

92	-0.2094807860305001

93	-0.2110996394438752

94	-0.2127037878572502

95	-0.2142918202706252

96	-0.2158635886840002

97	-0.2174194070973752

98	-0.2189606155107502

99	-0.2204862989241252

100	-0.2219957933375002

101	-0.2234892167508752

102	-0.2249668871642502

103	-0.2264281225776252

104	-0.2278732819910002

105	-0.2293025604043752

106	-0.2307159048177502

107	-0.2321136642311252

108	-0.2334954016445002

109	-0.2348613440578752

110	-0.2362114364712502

111	-0.2375456988846252

112	-0.2388637412980002

113	-0.2401655707113752

114	-0.2414513821247502

115	-0.2427212065381252

116	-0.2439747759515002

117	-0.2452124223648752

118	-0.2464335957782502

119	-0.2476391141916252

120	-0.2488285036050002

121	-0.2500018230183752

122	-0.2511588784317502

123	-0.2522992048451252

124	-0.2534234722585002

125	-0.2545307556718752

126	-0.2556214360852502

127	-0.2566959914986252

128	-0.2577539549120001

129	-0.2587951203253752

130	-0.2598201387387502

131	-0.2608285061521252

132	-0.2618205490655002

133	-0.2627968642788752

134	-0.2637560380922502

135	-0.2646988904056252

136	-0.2656257510190002

137	-0.2665360029323752

138	-0.2674292674457502

139	-0.2683062533591252

140	-0.2691662542725002

141	-0.2700092105858752

142	-0.2708350165992502

143	-0.2716430367126251

144	-0.2724340592260002

145	-0.2732082881393752

146	-0.2739652750527501

147	-0.2747048029661252

148	-0.2754281113795002

149	-0.2761343975928752

150	-0.2768240052062502

151	-0.2774971568196251

152	-0.2781530882330001

153	-0.2787921301463752

154	-0.2794130810597501

155	-0.2800169953731251

156	-0.2806042435865002

157	-0.2811754185998751

158	-0.2817290815132501

159	-0.2822648737266251

160	-0.2827839966400001

161	-0.2832860926533751

162	-0.2837706579667501

163	-0.2842382298801251

164	-0.2846882085935002

165	-0.2851208466068751

166	-0.2855358351202502

167	-0.2859335014336251

168	-0.2863136864470001

169	-0.2866763071603751

170	-0.2870208513737501

171	-0.2873478820871251

172	-0.2876578640005001

173	-0.2879509177138751

174	-0.2882253840272501

175	-0.2884825995406251

176	-0.2887225892540001

177	-0.2889451669673752

178	-0.2891502823807501

179	-0.2893378320941252

180	-0.2895075046075001

181	-0.2896591938208751

182	-0.2897929429342502

183	-0.2899093815476251

184	-0.2900082735710002

185	-0.2900893675543752

186	-0.2901524669877502

187	-0.2901984151911252

188	-0.2902253695345001

189	-0.2902347428328751

190	-0.2902261900362502

191	-0.2901993358196251

192	-0.2901542183630001

193	-0.2900910239363751

194	-0.2900096407797501

195	-0.2899101317931251

196	-0.2897931260065001

197	-0.2896571040198751

198	-0.2895029301332501

199	-0.2893303313466251

200	-0.2891392551600001

201	-0.2889301392733751

202	-0.2887031014867501

203	-0.2884575965001251

204	-0.2881929700135001

205	-0.2879104351268751

206	-0.2876084333402502

207	-0.2872887089536251

208	-0.2869510602670001

209	-0.2865945914803751

210	-0.2862181168937501

211	-0.2858219593071251

212	-0.2854070048205001

213	-0.2849733638338751

214	-0.2845211578472501

215	-0.2840495398606251

216	-0.2835602406740001

217	-0.2830523117873751

218	-0.2825262044007501

219	-0.2819818957141251

220	-0.2814190141275001

221	-0.2808365794408751

222	-0.2802361986542501

223	-0.279616544067625

224	-0.278976544781

225	-0.2783171143943751

